,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.4361459949961925e8,428133.24701198796,-505828.50544894603,0.0,0.0,909.0429507272614,0.0,0.0,0.0,-1.4353781328413302e8
t1,12908.037546222342,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13223.19555
t2,12610.361899999998,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12610.3619
t3,12153.135679999998,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12153.13568
t4,11847.411709999998,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11847.41171
t5,11751.258499999998,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11751.2585
t6,12217.248207584411,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-11874.68516
t7,11853.955996524555,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12143.90136
t8,12191.090980000003,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12191.09098
t9,12565.682490000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12565.68249
t10,12916.35174,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12916.35174
t11,13235.36859,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13235.36859
t12,13343.96736,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13343.96736
t13,13348.10938,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13348.10938
t14,13308.67108,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13308.67108
t15,13277.96356,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13277.96356
t16,13385.57461,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13385.57461
t17,14286.17314758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-13943.6101
t18,15933.52914,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15933.52914
t19,16378.351221094295,0.0,-29.788091094296533,0.0,-0.0,0.0,0.0,0.0,0.0,-16348.563129999999
t20,16125.481620000002,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16125.481620000002
t21,15752.65815,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15752.65815
t22,15155.702949999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15155.70295
t23,13892.331196222342,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14207.4892
t24,13170.26927,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13170.26927
t25,12354.94051,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12354.94051
t26,11837.32523,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11837.32523
t27,11549.468829999998,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11549.46883
t28,11477.74482,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11477.74482
t29,11659.70398,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11659.70398
t30,12154.74618,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12154.74618
t31,12855.64694,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12855.64694
t32,13268.88408,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13268.88408
t33,13868.18723,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13868.18723
t34,14460.045230000002,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14460.04523
t35,14923.09893,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14923.09893
t36,15026.69414,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15026.69414
t37,14951.247600000002,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14951.2476
t38,14875.59189,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14875.59189
t39,14853.045599999998,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14853.0456
t40,14922.71864,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14922.71864
t41,15369.16961,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15369.16961
t42,17257.66423,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17257.66423
t43,17614.58402,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17614.58402
t44,17291.64517,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17291.64517
t45,16778.22847,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16778.22847
t46,15906.090119999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15906.09012
t47,14662.15217,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14662.15217
t48,13373.317879999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13373.31788
t49,12481.1857,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12481.1857
t50,11992.531809999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11992.53181
t51,11762.1574,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11762.1574
t52,11754.863901094297,0.0,-29.788091094296515,0.0,-0.0,0.0,0.0,0.0,0.0,-11725.07581
t53,12448.119377584408,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-12105.55633
t54,13068.70571,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13068.70571
t55,14253.195236222344,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14568.35324
t56,15444.68144,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15444.68144
t57,15857.974430000002,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15857.97443
t58,16224.61952,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16224.61952
t59,16522.650931094297,0.0,-29.788091094296515,0.0,-0.0,0.0,0.0,0.0,0.0,-16492.86284
t60,16892.64484758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16550.0818
t61,16186.35875622234,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16501.51676
t62,16859.77164758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16517.2086
t63,16425.31049,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16425.31049
t64,15903.714536524556,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16193.6599
t65,16443.6754,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16443.6754
t66,18118.17209,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18118.17209
t67,18348.07131,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18348.07131
t68,17953.3792,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17953.3792
t69,17346.53755,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17346.53755
t70,16375.063620000003,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16375.063620000003
t71,15090.170650000002,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15090.17065
t72,14238.065767584409,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-13895.50272
t73,12772.453896524554,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13062.39926
t74,12869.47806758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-12526.91502
t75,11954.389206524556,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12244.33457
t76,12199.41145,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12199.41145
t77,12536.084429999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12536.08443
t78,13849.736697584409,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-13507.17365
t79,14678.928016524558,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14968.87338
t80,16160.83750758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-15818.27446
t81,16152.912060000002,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16152.912060000002
t82,16107.712736524558,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16397.6581
t83,16612.00878,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16612.00878
t84,16727.77672,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16727.77672
t85,16721.96758,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16721.96758
t86,16782.79696,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16782.79696
t87,16710.31094,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16710.31094
t88,16620.95764,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16620.95764
t89,16824.1513,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16824.1513
t90,18342.0133,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18342.0133
t91,18807.66759758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-18465.10455
t92,18003.68701,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18003.68701
t93,17102.394916524558,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17392.34028
t94,16395.90545,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16395.90545
t95,15101.49526,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15101.49526
t96,13896.719879999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13896.71988
t97,13106.93237,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13106.93237
t98,12544.94931,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12544.94931
t99,12244.851820000002,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12244.85182
t100,12216.23809,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12216.23809
t101,12581.79748,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12581.79748
t102,13487.377239999998,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13487.37724
t103,14981.295340000002,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14981.29534
t104,15707.397160000002,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15707.39716
t105,16109.05298,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16109.05298
t106,16408.79259,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16408.79259
t107,16563.32709,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16563.32709
t108,16707.97456,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16707.97456
t109,16715.8565,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16715.8565
t110,17092.026857584413,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16749.46381
t111,16713.200291094297,0.0,-29.788091094296533,0.0,-0.0,0.0,0.0,0.0,0.0,-16683.4122
t112,16250.376266222343,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16565.53427
t113,17021.647297584408,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16679.08425
t114,17872.54862682677,264.7327231732319,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18137.28135
t115,18320.80885,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18320.80885
t116,18188.808627584407,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-17846.24558
t117,16978.01569652456,289.9453634754444,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17267.96106
t118,16787.58103758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16445.01799
t119,14828.969506222344,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15144.12751
t120,13924.39336,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13924.39336
t121,13161.858551094298,0.0,-29.788091094296515,0.0,-0.0,0.0,0.0,0.0,0.0,-13132.07046
t122,12921.10669758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-12578.54365
t123,12278.916550000002,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12278.91655
t124,11920.259256222342,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12235.41726
t125,12559.77622,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12559.77622
t126,13480.97613,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13480.97613
t127,14949.623899999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14949.6239
t128,16082.19921758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-15739.63617
t129,15885.358886826769,264.7327231732319,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16150.091610000001
t130,16657.430567584408,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16314.86752
t131,16145.09263622234,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16460.25064
t132,16459.33972,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16459.33972
t133,16350.765931094298,0.0,-29.788091094296515,0.0,-0.0,0.0,0.0,0.0,0.0,-16320.977840000001
t134,16598.584667584408,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16256.021619999998
t135,16109.634339999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16109.634339999999
t136,15953.01322,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15953.01322
t137,16166.620040000002,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16166.620040000002
t138,17695.80833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17695.80833
t139,17809.93634,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17809.93634
t140,17059.609346524558,289.9453634754444,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17349.55471
t141,16877.94296,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16877.94296
t142,16437.20571758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16094.64267
t143,14741.47616622234,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15056.63417
t144,14055.7178,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14055.7178
t145,13259.237599999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13259.2376
t146,13015.53880758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-12672.97576
t147,12011.341776524556,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12301.28714
t148,12146.54987,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12146.54987
t149,12223.233530000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12223.23353
t150,12937.69393758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-12595.13089
t151,13230.241011539072,0.0,-26.97258153906995,0.0,-0.0,0.0,0.0,0.0,0.0,-13203.26843
t152,13274.583164604184,312.7749564901132,-29.788091094296586,0.0,-0.0,0.0,0.0,0.0,0.0,-13557.57003
t153,14374.315437584411,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-14031.75239
t154,14198.272926222344,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14513.43093
t155,14641.481860000002,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14641.48186
t156,14591.670919999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14591.67092
t157,14428.729969999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14428.72997
t158,14579.027137584408,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-14236.46409
t159,13799.435136524555,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14089.3805
t160,14085.16774,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14085.16774
t161,14495.71866,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14495.71866
t162,16288.4407,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16288.4407
t163,16706.737161094297,0.0,-29.788091094296515,0.0,-0.0,0.0,0.0,0.0,0.0,-16676.94907
t164,16724.772897584407,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16382.20985
t165,15683.00416622234,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15998.16217
t166,15449.742111094296,0.0,-29.788091094296515,0.0,-0.0,0.0,0.0,0.0,0.0,-15419.95402
t167,14483.69399,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14483.69399
t168,13980.60642758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-13638.04338
t169,12660.312926222343,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12975.47093
t170,12449.14408,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12449.14408
t171,12098.651270000002,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12098.65127
t172,11974.61144,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11974.61144
t173,12026.0009,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12026.0009
t174,12296.706750000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12296.70675
t175,12794.42263,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12794.42263
t176,13005.484971094296,0.0,-29.788091094296515,0.0,-0.0,0.0,0.0,0.0,0.0,-12975.69688
t177,13403.50722,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13403.50722
t178,14036.119997584408,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-13693.55695
t179,13537.251986222342,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13852.40999
t180,13864.49112,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13864.49112
t181,13777.55875,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13777.55875
t182,13708.63258,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13708.63258
t183,13985.49037758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-13642.92733
t184,13392.069746524556,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13682.01511
t185,14470.85024758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-14128.2872
t186,16117.42262,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16117.42262
t187,16706.3213,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16706.3213
t188,16508.71289,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16508.71289
t189,16074.653139999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16074.653139999999
t190,15008.937076524555,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15298.88244
t191,14193.61456,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14193.61456
t192,13239.30253,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13239.30253
t193,12948.76720758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-12606.20416
t194,11909.673816524555,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12199.61918
t195,12023.01486,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12023.01486
t196,12079.97127,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12079.97127
t197,12495.24494,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12495.24494
t198,13631.90953,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13631.90953
t199,15531.65709,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15531.65709
t200,16518.80132,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16518.80132
t201,16778.14644,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16778.14644
t202,16830.785151094296,0.0,-29.788091094296515,0.0,-0.0,0.0,0.0,0.0,0.0,-16800.99706
t203,16831.8706,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16831.8706
t204,16697.55847,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16697.55847
t205,16905.61943758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16563.05639
t206,16210.68782622234,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16525.84583
t207,16724.435317584408,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16381.872269999998
t208,16214.571369999998,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16214.571369999998
t209,16099.137306524557,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16389.08267
t210,18060.33777,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18060.33777
t211,18356.039769999996,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18356.03977
t212,17990.37981,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17990.37981
t213,17413.13676,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17413.13676
t214,16477.86715,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16477.86715
t215,15121.21604,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15121.21604
t216,13930.81382,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13930.81382
t217,13189.62977,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13189.62977
t218,12713.19524,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12713.19524
t219,12457.63625,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12457.63625
t220,12790.77845758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-12448.21541
t221,12843.93141,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12843.93141
t222,13932.39235,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13932.39235
t223,15520.176146524554,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15810.12151
t224,17187.86289758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16845.29985
t225,16618.90317682677,264.7327231732319,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16883.6359
t226,17117.17949758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16774.61645
t227,16440.96978622234,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16756.12779
t228,17016.03814758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16673.4751
t229,16226.745896524555,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16516.69126
t230,16729.496527584408,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16386.93348
t231,15999.55808063352,289.9453634754445,-52.617684108965335,0.0,-0.0,0.0,0.0,0.0,0.0,-16236.88576
t232,16479.55978456974,0.0,-319.73345456974096,0.0,-0.0,0.0,0.0,0.0,0.0,-16159.826330000002
t233,16009.325556222344,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16324.48356
t234,18357.319567584404,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-18014.75652
t235,18073.318546524555,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18363.26391
t236,18347.904497584408,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-18005.34145
t237,17201.546156826764,264.7327231732319,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17466.27888
t238,16571.99862,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16571.99862
t239,15292.76065,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15292.76065
t240,14081.91144,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14081.91144
t241,13298.44531,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13298.44531
t242,12768.52478,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12768.52478
t243,12861.84836758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-12519.28532
t244,12545.82274,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12545.82274
t245,12960.87172,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12960.87172
t246,13711.062406222343,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14026.22041
t247,15802.08155,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15802.08155
t248,16774.21004,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16774.21004
t249,16893.44904,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16893.44904
t250,17001.2501710943,0.0,-29.788091094296515,0.0,-0.0,0.0,0.0,0.0,0.0,-16971.46208
t251,17199.97366758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16857.41062
t252,16692.53164,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16692.53164
t253,16236.585816524559,289.9453634754444,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16526.53118
t254,16421.62988,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16421.62988
t255,16639.646747584407,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-16297.083699999997
t256,16211.729209999998,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16211.729209999998
t257,16167.891036222343,315.15800377765703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16483.04904
t258,18452.989927584404,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-18110.42688
t259,18132.32300652456,289.9453634754445,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18422.26837
t260,18397.73046758441,0.0,-342.5630475844098,0.0,-0.0,0.0,0.0,0.0,0.0,-18055.16742
t261,17542.9092,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17542.9092
